Player_Name,Hard_mean,Clay_mean,Grass_mean,Hard_variance,Clay_variance,Grass_variance,Player_age
Alex Kuznetsov,24.999906354604565,24.99991564446284,24.999903845436823,8.333698827920948,8.33363789426123,8.333661434404943,38.4
Alex Llompart,25.000002988889882,25.00000239111191,25.00000239111191,8.333302093415124,8.333301674751034,8.333301674751034,32.8
Alex Michelsen,25.0,25.0,25.0,8.3333,8.3333,8.3333,19.0
Alex Molcan,25.108110977877665,25.187876533436604,25.130980939465154,5.576856571539555,5.298049686495249,5.554858255508999,25.3
Alex Rybakov,25.0,25.0,25.0,8.3333,8.3333,8.3333,26.0
Alexandar Lazarov,24.998853627834624,25.001611334275598,25.00020664982677,8.22475831206431,8.253792943019745,8.250154762791142,26.3
Alexandar Lazov,24.999965244830637,24.999971360176623,24.999971824447666,8.33373024115273,8.333649468354997,8.33364653733708,33.5
Alexander Blockx,25.0,25.0,25.0,8.3333,8.3333,8.3333,18.5
Alexander Bublik,25.170703713206148,25.11259902915675,25.1692664526077,4.506508757169697,4.825457216837594,4.759427897696665,25.9
Alexander Cozbinov,24.992073546132932,24.993658836906345,24.993658836906345,8.368066866974608,8.361117155948218,8.361117155948218,27.6
Alexander Donski,25.000547788325207,25.000438230660166,25.000438230660166,8.34416485577832,8.341991415747435,8.341991415747435,24.5
Alexander Erler,25.00106199398568,25.001327492482098,25.00106199398568,8.377518004053252,8.388572506823689,8.377518004053252,25.7
Alexander Kudryavtsev,24.99987239311901,24.999888034714562,24.999875684988755,8.333625522632378,8.333632870553638,8.333723434324869,39.1
Alexander Merino,24.999979964317895,24.999974955397366,24.999979964317895,8.333511610583392,8.333564513229238,8.333511610583392,30.4
Alexander Ritschard,24.91566728409868,24.92584532030878,24.91744034127805,7.543157435719675,7.630026794639688,7.538002179417008,29.0
Alexander Sarkissian,24.98966057411152,24.99172845928922,24.99172845928922,8.424932615888826,8.406605416448416,8.406605416448416,38.2
Alexander Shevchenko,24.923762038430414,24.929129620764225,24.934618515197617,8.270934073617891,8.251441366740817,8.269967050246205,22.3
Alexander Ward,24.999774963880505,24.999774963880505,24.999718704850633,8.333602701773895,8.333602701773895,8.333678363539034,33.1
Alexander Zgirovsky,24.998394206559556,24.997992758199448,24.998394206559556,8.315389983935315,8.310912479919145,8.315389983935315,22.1
Alexander Zverev,25.958532898237898,25.930434486291382,25.84822360909111,1.9259555010745975,1.9787568686175936,2.272341720604785,26.0
Alexandr Dolgopolov,25.00069435901676,25.00048601078073,25.00047085443775,8.303722220339067,8.308383723977487,8.30823620317686,34.1
Alexandre Muller,24.975368121988744,24.979400130533246,24.979897001120886,7.833652761833244,7.934029084511738,7.9328240863770665,26.1
Alexandre Sidorenko,24.999993481010268,24.999994784808212,24.999994784808212,8.33384490015104,8.333735918724923,8.333735918724923,35.5
Alexandros Jakupovic,25.000000907164146,25.000001133955188,25.000000907164146,8.33330836241356,8.33331045301695,8.33330836241356,41.2
Alexandros Skorilas,25.002096361843762,25.001677089475006,25.001677089475006,8.35638389898952,8.351767119191617,8.351767119191617,25.4
Alexei Popyrin,24.65390577151173,24.675355236606872,24.669653084792692,5.736393448292378,5.8586552316287355,5.801889798632206,23.6
Alexey Vatutin,24.970097839048854,24.97532496393749,24.97574346799393,8.319498049837899,8.33164926154553,8.326440604248734,35.4
Alexios Halebian,24.999887798316593,24.99991023865328,24.99991023865328,8.333451119345735,8.33342089547659,8.33342089547659,29.1
Alexis Galarneau,24.972247273674828,24.976009461427953,24.977002993379013,8.047988695892055,8.081423162063832,8.094416888016791,24.5
Alexis Klegou,24.995000845188965,24.996000676151176,24.996000676151176,8.402586752356076,8.38872940188486,8.38872940188486,34.0
Ali Ghareeb,24.99999007307556,24.99998798540645,24.999990248214225,8.333234982057336,8.333214023738275,8.333232891473132,36.9
Alibek Kachmazov,24.989034518588436,24.991227614870752,24.991227614870752,8.398888854115388,8.38576022320324,8.38576022320324,21.1
Aljaz Bedene,24.818977607259487,24.845699866336,24.825070806217116,6.775307462934044,6.525782320259594,6.825986968398187,33.7
Aljaz Radinski,25.000003065886407,25.000002452709126,25.000002452709126,8.333331402598366,8.333325122078694,8.333325122078694,28.0
Altug Celikbilek,25.010566737539367,25.004650545966317,25.003914686687285,8.146814574296465,8.20782599793794,8.212234952414681,27.0
Alvaro Guillen Meza,25.0,25.0,25.0,8.3333,8.3333,8.3333,20.6
Alvaro Lopez San Martin,25.0,25.0,25.0,8.3333,8.3333,8.3333,25.9
Amer Naow,24.999114907444586,24.999291925955667,24.999291925955667,8.326128585251025,8.32756286820082,8.32756286820082,28.1
Amine Ahouda,24.999526629864,24.999445407857777,24.999543127876347,8.331902401837693,8.331221071495632,8.331754901732506,26.5
Amir Hossein Badi,24.999916035402197,24.999932828321757,24.999932828321757,8.334151407310703,8.333981125848561,8.333981125848561,24.1
Amir Milushev,25.0,25.0,25.0,8.3333,8.3333,8.3333,17.6
Amir Weintraub,24.999159409180276,24.9993218128055,24.999314672868213,8.344308340854797,8.34221354558071,8.34226320831663,39.9
Amr Elsayed Abdou Ahmed Mohamed,24.995425994214475,24.998327299193306,24.997223685959014,8.455883175409879,8.45639042408419,8.442443963176355,25.5
Andis Juska,24.999998227908684,24.999998582326945,24.999998582326945,8.333283972059498,8.33328717764648,8.33328717764648,37.6
Andre Ghem,24.99995648801274,24.99994561001592,24.99995648801274,8.333286462668367,8.333283078107947,8.333286462668367,41.1
Andrea Arnaboldi,24.98824257025881,24.990262437858284,24.98986517688135,8.29372800554843,8.304493619932328,8.30487210051246,38.0
Andrea Basso,24.998993703818623,24.998742129773284,24.998993703818623,8.325129990416416,8.323087488020521,8.325129990416416,29.5
Andrea Collarini,24.994549172358884,24.99318646544861,24.994549172358884,8.407168476766465,8.425635595958083,8.407168476766465,31.4
Andrea Pellegrino,24.999198531736546,24.99899816467068,24.999198531736546,8.316938833072541,8.312853065609996,8.316938833072541,26.5
Andrea Vavassori,24.956123565723935,24.955733885694645,24.94427767708902,8.212177938923615,8.23650293354496,8.236822888589357,27.9
Andreas Beck,24.999939638300877,24.999935011871305,24.999944288965416,8.333570506816162,8.333577891521921,8.33354373258286,37.2
Andreas Bjerrehus,24.999989956144155,24.999991964915328,24.999991964915328,8.333356602677181,8.333345282141744,8.333345282141744,31.2
Andreas Haider Maurer,24.996243653599652,24.99611213754862,24.996526261833207,8.304639334227593,8.301716783117039,8.305853851644924,38.9
Andreas Seppi,24.82062096818352,24.843119620714916,24.84331231883682,7.4335545015743385,7.59874419788686,7.4975933972877735,39.2
Andrei Ciumac,24.99999713476109,24.999997707808873,24.999997707808873,8.333331402556423,8.333325122045139,8.333325122045139,37.4
Andrei Soltoianu,24.999997028210142,24.999997622568117,24.999997622568117,8.333318841547314,8.333315073237852,8.333315073237852,29.7
Andrej Martin,24.917145392241995,24.915409617604674,24.925577579588204,7.8341491259671825,7.70839053553263,7.832429000691018,34.3
Andrej Nedic,25.0,25.0,25.0,8.3333,8.3333,8.3333,18.9
Andreja Petrovic,25.0,25.0,25.0,8.3333,8.3333,8.3333,22.9
Andres Artunedo Martinavarro,24.999996017896894,24.999996814317516,24.999996814317516,8.333341812049017,8.333333449639214,8.333333449639214,29.3
Andres Bucaro,24.99999913645655,24.99999892057069,24.99999913645655,8.333301114988183,8.33330139373523,8.333301114988183,32.3
Andres Martin,24.99495249594382,24.995961996755057,24.995961996755057,8.738287827189644,8.65643494709266,8.65643494709266,23.0
Andres Molteni,24.99999052492417,24.99998815615521,24.99999052492417,8.333400488314776,8.33342561039347,8.333400488314776,34.9
Andrew Harris,24.99625993593257,24.997007948746056,24.997007948746056,8.103369075928603,8.149016919885952,8.149016919885952,28.9
Andrew Whittington,24.99972181753174,24.99974029203398,24.99969383954471,8.333149403771325,8.333542281999103,8.33399561299292,29.4
Andrey Golubev,24.999834879083288,24.99984558612281,24.999854340340516,8.331975351806388,8.332036175409286,8.332116548021242,35.7
Andrey Kuznetsov,24.95141153093293,24.939063835990392,24.951242307865286,7.95043268954035,7.868916904039877,7.9568505794264075,35.4
Andrey Rublev,26.10975996215145,25.986533866005388,25.938839077505403,1.714306034561102,2.0590461172526067,2.1953672980296646,25.5
Andy Murray,25.178437884333,25.170021141470425,25.185710558889387,4.013368213711676,4.50290477770214,4.373629177074898,35.9
Anil Yuksel,24.99986962137728,24.999886974371567,24.99989182033282,8.334025486705421,8.333832773606614,8.333859228450264,32.8
Anoosha Shahgholi,24.99996547478043,24.999971424393742,24.999971955188524,8.333041293999617,8.333090020763233,8.333091695527079,41.2
Ante Pavic,24.999930041658747,24.999937967611057,24.999938126569543,8.332895073784325,8.332991467724769,8.333007103945354,34.9
Anthony Jackie Tang,25.000085659243343,25.000068527394674,25.000068527394674,8.333129719079349,8.333163775263479,8.333163775263479,24.1
Anthony Susanto,24.99990981399633,24.99991800055287,24.999923473132977,8.332675298115406,8.332902260727495,8.332845583767016,25.6
Antoine Bellier,25.035658596552587,25.036494227731055,25.04655028003849,7.559431201732639,7.643261155611186,7.5597481061836005,27.3
Antoine Hoang,24.957563457171158,24.96331124043453,24.963319130662867,8.228618599963449,8.24453064725904,8.250092446427418,27.8
Antonio Veic,24.999989251875807,24.999991401500644,24.999991401500644,8.33342560964076,8.333400487712607,8.333400487712607,34.9
Antso Rakotondramanga,25.000002632313326,25.000002026437702,25.00000207055601,8.332997856302885,8.333058284693479,8.333058284771264,34.5
Aqeel Khan,24.998272978480596,24.99826505022726,24.99782834657128,8.42804271850746,8.428081440028782,8.451809970118354,43.6
Ariel Behar,24.9999982737084,24.99999861896672,24.99999861896672,8.33331114988569,8.333308919908411,8.333308919908411,33.2
Aristotelis Thanos,24.98308000423707,24.989273500992223,24.9877126689908,8.132065054043386,8.196862398961756,8.183373661369362,21.8
Arjun Kadhe,24.97245372745373,24.977962981962982,24.977962981962982,8.540205497594515,8.498869010728766,8.498869010728766,29.0
Artem Dubrivnyy,24.998899824853847,24.999119859883077,24.999119859883077,8.330573610826775,8.33111888866142,8.33111888866142,24.7
Artem Sitak,24.999886026837185,24.99990882146975,24.99990882146975,8.33382901077216,8.333723208617728,8.333723208617728,36.9
Artem Smirnov,24.99978693808339,24.99981197875741,24.99982174081813,8.335128429007325,8.334830740764279,8.334792954095589,34.9
Arthur Cazaux,24.98471557081432,24.980894463517895,24.98471557081432,8.474715217915021,8.509844259775875,8.474715217915021,22.7
Arthur De Greef,24.999567801378724,24.999475605234135,24.999574847383492,8.333459550157569,8.333932988162434,8.333652313368118,32.8
Arthur Fery,25.0,25.0,25.0,8.3333,8.3333,8.3333,20.9
Arthur Fils,24.972446921129013,24.97795753690321,24.97795753690321,8.439592173967698,8.418333739174157,8.418333739174157,18.9
Arthur Rinderknech,25.02586778363671,24.974082312815238,24.97896880503556,6.347607204259753,6.665558045303469,6.583287389032642,27.8
Arturs Lazdins,24.999971497589225,24.99997719807138,24.99997719807138,8.3330858957914,8.333128716606577,8.333128716606577,25.8
Aslan Karatsev,24.81600500654194,24.820502495020094,24.824557391442355,6.949664232553582,7.452626344398407,7.2095584155020385,29.6
Attila Balazs,24.8919520147386,24.890711144788927,24.889989768583085,7.4906950455157775,7.3269012810051,7.367067715642223,37.5
August Holmgren,24.998745184625015,24.998996147700016,24.998996147700016,8.2712231155267,8.283686073630697,8.283686073630697,26.7
Austin Krajicek,24.99969891408291,24.999715666382443,24.999691012011407,8.333274991315323,8.33347440297872,8.333701102603698,34.0
Austin Smith,24.99996731802512,24.999973854420098,24.999973854420098,8.333652186051214,8.333581748840972,8.333581748840972,29.6
Axel Michon,25.000000505573134,25.000000631966415,25.000000505573134,8.333184041917535,8.333155052519993,8.333184041917535,32.4
Ayed Zatar,24.999615956426883,24.99952464705793,24.99961804599325,8.333765501262574,8.333924248467754,8.3337843702462,29.4
Ayoub Chakrouni,25.000000754573854,25.000000943217312,25.000000754573854,8.33330836241356,8.33331045301695,8.33330836241356,31.8
Aziz Dougaz,24.99958755955946,25.000347603515344,24.9999711835888,8.277108497024031,8.296600271841857,8.292017719107486,27.4
Aziz Ouakaa,24.999688685179493,25.000577508638862,25.000118308363714,8.3748892749803,8.374891848991956,8.370264843822564,24.2
Bar Tzuf Botzer,24.999991860372017,24.999993488297612,24.999993488297612,8.333297915210348,8.333298332174586,8.333298332174586,28.9
Bastian Trinker,24.999989805966816,24.999987257458518,24.999989805966816,8.333011942339363,8.332939928959195,8.333011942339363,33.1
Beibit Zhukayev,24.97249360861864,24.977994886894916,24.977994886894916,8.067302543307123,8.120502034645698,8.120502034645698,22.9
Ben Patael,24.999541930682994,24.999428793002625,24.999542543860276,8.331282731949727,8.330764285697903,8.33127645297406,25.7
Ben Shelton,24.988159765004387,24.99052781200351,24.99052781200351,8.203716264104887,8.234106820482825,8.234106820482825,20.5
Benjamin Balleret,24.99998572293026,24.999981917621287,24.999985618022908,8.33323657324528,8.333207828595832,8.333230845393157,40.1
Benjamin Becker,24.999192801441673,24.999261280322862,24.99929279987825,8.32879119948172,8.329247844916173,8.329250571800195,42.7
Benjamin Bonzi,24.89668469094719,24.899177481629327,24.94338067920507,5.43292836927333,5.674946750581226,5.5768465962770675,26.8
Benjamin Hannestad,24.999965536195596,24.99997242895648,24.99997242895648,8.33301672655136,8.333073380898865,8.333073380898865,26.5
Benjamin Hassan,24.996764452381115,24.997153379628852,24.997296814226655,8.339955768605613,8.342094734167794,8.340220790852396,28.6
Benjamin Lock,25.000463373891687,24.999693143245572,25.00006956317212,8.338122885212297,8.345459096937002,8.340849556955797,33.5
Benjamin Mitchell,24.99996603250037,24.9999728260003,24.9999728260003,8.333677350102358,8.333601880081885,8.333601880081885,30.0
Benoit Paire,24.425977889299002,24.41107949765887,24.45275926661698,4.334434489007424,4.348117536715205,4.5011815136843145,34.8
Bernabe Zapata Miralles,24.816108224623058,24.848530228362844,24.828874954552425,7.496774818285281,7.995574116913949,7.7799067708684255,26.2
Bernard Tomic,24.989770846240518,24.989075766175347,24.990341341059512,7.854423055151185,7.932058410622919,7.9293142170196,30.3
Billy Harris,25.0,25.0,25.0,8.3333,8.3333,8.3333,28.7
Bjorn Fratangelo,24.934293832382068,24.920526700619586,24.935405310548653,7.704182179646382,7.5869043366646105,7.720946598203965,32.0
Bjorn Phau,25.000004983999222,25.000003987199374,25.000003987199374,8.33333066190617,8.33332452956074,8.33332452956074,43.3
Blaise Bicknell,24.99933964430739,24.99925172074118,24.999373940021588,8.328695629245098,8.329275755284183,8.329516419158416,22.7
Blake Mott,24.99128071584273,24.993024572674187,24.993024572674187,8.391971803695705,8.38024009611967,8.38024009611967,26.7
Blaz Kavcic,24.996846130668256,24.9972559668102,24.99720135391069,8.321657583877542,8.321421867516333,8.320320222390668,37.9
Blaz Rola,24.98541890197826,24.985177145713138,24.986923268965818,8.470391132400525,8.474099483469658,8.45673879729653,32.9
Bogdan Borza,25.00007542584283,25.000060340674263,25.000060340674263,8.33244860206288,8.332618881650305,8.332618881650305,25.8
Bor Artnak,25.001125191310056,25.001406489137572,25.001125191310056,8.385043735195474,8.397987633119582,8.385043735195474,20.2
Borna Coric,25.213971379796693,25.150829874063405,25.163016979468797,7.059086710754869,7.032795812523713,7.186594109128495,26.4
Borna Gojo,24.95205438734964,24.96305316045291,24.962270021245576,7.697346376237964,7.686131611525196,7.761474570558946,25.1
Botic Van De Zandschulp,25.291532255015277,25.287021598127144,25.281013432010152,3.7638470868691614,4.1024020861549895,3.9714592745689328,27.5
Bowen Ouyang,24.999994794832208,24.999995835865768,24.999995835865768,8.333316724787943,8.333313379830354,8.333313379830354,31.3
Bradley Klahn,24.961538101312367,24.96791159129781,24.96786265341844,8.245012671135703,8.248146263257636,8.246807685321103,36.9
Brandon Holt,25.000988338641136,25.00079067091291,25.00079067091291,8.936611033012355,8.813615480230727,8.813615480230727,24.7
Brandon Nakashima,25.383717388674697,25.32633892779969,25.35732809295007,3.656186026197311,4.123134014356407,4.1924174646347,21.6
Brandon Perez,24.996809180111494,24.99741774955104,24.997434190961126,8.315778705356035,8.31958894711414,8.319418963188832,23.6
Brayden Schnur,24.934649744352516,24.946045691811385,24.9439530622231,8.07153733265589,8.139179318486875,8.15814909090985,30.5
Brian Baker,24.999568991131557,24.999598566477648,24.999594375899495,8.331856177631977,8.331841079726827,8.331755568247708,38.1
Brian Shi,24.996855930237402,24.997484744189922,24.997484744189922,8.361920871526818,8.356196697221455,8.356196697221455,22.9
Bruno Britez,24.999987227799433,24.9999870277052,24.999988558002062,8.333500353550468,8.333575914157967,8.333511674415085,24.6
Brydan Klein,24.9996102603669,24.999634550484075,24.999567478222268,8.330707948279205,8.33101018411523,8.33074002554743,33.0
Bu Yunchaokete,24.99474254445751,24.99342818057189,24.99474254445751,8.388741537512136,8.40260192189017,8.388741537512136,21.7
Caleb Chakravarthi,24.965979108270663,24.972783286616526,24.972783286616526,8.49828292983109,8.465286343864873,8.465286343864873,24.0
Calvin Hemery,24.9985343712598,24.998480577192858,24.998673310423403,8.333069554357348,8.331684115766794,8.332479648570034,33.7
Cameron Norrie,25.766779242126727,25.73392051455272,25.725711977785114,1.7942869651771018,1.9581461283347228,1.9747937987648736,27.6
Camilo Ugo Carabelli,24.99279209812727,24.99099012265909,24.99279209812727,8.168344643372878,8.122985394300592,8.168344643372878,23.6
Carl Soderlund,24.999986687384183,24.999983359230228,24.999986687384183,8.333702510413724,8.333803139156279,8.333702510413724,26.1
Carlos Alcaraz,26.35598488002112,26.344231952566087,26.230295279736904,2.0957031948498286,2.203233033530901,2.378286238601994,20.0
Carlos Berlocq,24.99539644702493,24.99462999476826,24.995465302977323,8.301899016697487,8.299813827093631,8.30384665031142,41.1
Carlos Gimeno Valero,24.981823094070254,24.977278867587817,24.981823094070254,8.117866547314016,8.06400818414252,8.117866547314016,21.8
Carlos Taberner,24.75640730277099,24.745041014696724,24.76378495099719,7.280953783824852,7.301703290006748,7.2683843080334976,26.5
Casper Ruud,25.956749977612798,26.02569848582431,25.86081142052893,1.513175732565317,1.4177493158913301,1.7884602853340816,24.3
Cayetano March,24.994158011922927,24.99532640953834,24.99532640953834,8.371869997840042,8.364157771751836,8.364157771751836,25.6
Cedrik Marcel Stebe,24.964516645811067,24.965861971764955,24.966128939594217,7.6901351697704845,7.811361514747421,7.794876015425102,32.3
Cem Ilkel,24.91010060844185,24.924702601594213,24.92621196196103,7.807565177594331,7.894721565690139,7.902674581418034,28.2
Cesar Cruz,24.98936366210578,24.991490929684623,24.991490929684623,8.388605733211474,8.377563030180662,8.377563030180662,16.9
Cesar Ramirez,24.999999116035728,24.999999292828583,24.999999292828583,8.33331045301695,8.33330836241356,8.33330836241356,33.1
Charalampos Kapogiannis,24.999999312180368,24.99999914022546,24.999999312180368,8.333295540046874,8.333294425058595,8.333295540046874,33.2
Chase Buchanan,24.99999617313994,24.999996938511956,24.999996938511956,8.333339024408689,8.33333121952695,8.33333121952695,32.1
Cheng Yu Yu,24.99991222829658,24.999929782637263,24.999929782637263,8.334151407310703,8.333981125848561,8.333981125848561,27.8
Chieh Fu Wang,25.000005953137943,25.000004762510354,25.000004762510354,8.333364884315165,8.333351907427323,8.333351907427323,29.4
Ching Lam,24.99939638034599,24.99951710427679,24.99951710427679,8.330227054618845,8.330841643695075,8.330841643695075,23.4
Chris Guccione,24.999997155521026,24.999997155521026,24.999996444401283,8.333299999999788,8.333299999999788,8.333299999999735,37.8
Chris Rodesch,25.0,25.0,25.0,8.3333,8.3333,8.3333,22.1
Christian Garay,25.000007260601304,25.000005808481042,25.000005808481042,8.3332999999025,8.333299999940936,8.333299999940936,27.0
Christian Harrison,24.99966635963931,24.991055961852563,24.996689957004733,7.628662071342112,7.640863308680603,7.495250882569028,29.0
Christian Lindell,24.999986912403312,24.99998768864732,24.99998871157806,8.332987722989001,8.332891150054893,8.332979499769534,31.3
Christian Sigsgaard,24.98847282256777,24.989615241886085,24.988161471675916,8.353408540021634,8.360376015536364,8.374039977786303,27.4
Christoffer Konigsfeldt,24.999922478583663,24.999937982866932,24.999937982866932,8.332448600150475,8.33261888012038,8.33261888012038,33.7
Christophe Tholl,24.999832022263305,24.999865244534185,24.999865451909997,8.333297628261212,8.333301879607411,8.333299789006173,28.1
Christopher Diaz Figueroa,25.00003384688394,25.000026987411665,25.00002703746471,8.33247120720113,8.332636211714028,8.332636629785778,32.8
Christopher Eubanks,24.925474980923138,24.941831372272734,24.943645606690506,7.441452404433983,7.584933743940598,7.544034959904966,27.0
Christopher Oconnell,24.779149092463516,24.78746380808433,24.795381164400407,8.450760983882356,8.259077420251455,8.219699169070237,28.8
Christopher Rungkat,25.000638959511264,25.000511167609012,25.000511167609012,8.325454856862462,8.327023861534057,8.327023861534057,33.1
Chuhan Wang,24.999997675113946,24.999998140091158,24.999998140091158,8.333375273138238,8.333360218473645,8.333360218473645,32.0
Chun Hsin Tseng,24.71171329038986,24.74392301261754,24.74112979855163,7.519880093244014,7.72947512429235,7.551126131801465,22.1
Chun Hun Wong,24.99980845727682,24.99984676582146,24.99984676582146,8.331597307500116,8.33193783208264,8.33193783208264,27.4
Clay Thompson,24.999996639431313,24.999996639431313,24.99999579928914,8.333322299725289,8.333322299725289,8.33332787465661,31.1
Clement Chidekh,25.0,25.0,25.0,8.3333,8.3333,8.3333,21.6
Cole Gromley,24.99894193520797,24.999153548166372,24.999153548166372,8.33806952933265,8.33711562346612,8.33711562346612,23.5
Coleman Wong,25.005200037849132,25.004160030279305,25.004160030279305,8.353558358658232,8.349597696906892,8.349597696906892,19.2
