Player_Name,Hard_mean,Clay_mean,Grass_mean,Hard_variance,Clay_variance,Grass_variance,Player_age
David Szintai,24.999627920501478,24.99970233640118,24.99970233640118,8.333044961244008,8.333095968995206,8.333095968995206,25.6
David Vega Hernandez,24.999979412212973,24.99997426526622,24.999979412212973,8.333523633160457,8.33357954145057,8.333523633160457,28.8
Dawood Sayed Hashim,24.99999394830883,24.999992435386037,24.99999394830883,8.333300000000499,8.333300000000625,8.333300000000499,26.6
Delmas Ntcha,24.99347565379624,24.994780523036994,24.994780523036994,8.369041317361315,8.361893053889052,8.361893053889052,22.7
Denis Istomin,24.924146507848914,24.927990037942394,24.932858812015223,7.2784894446400905,7.386172521423682,7.42734237976691,36.4
Denis Kudla,24.599007316603583,24.637172121977684,24.64726470087442,5.89498984504136,6.039559735584832,6.021008272513064,30.6
Denis Shapovalov,25.491280794402375,25.38703899607129,25.391179252701658,3.3347987825387846,3.95290830541244,3.952189811180955,24.0
Denis Yevseyev,25.0,25.0,25.0,8.3333,8.3333,8.3333,30.3
Dennis Novak,24.777145717705952,24.80147991780446,24.803973689212814,6.570956349504829,6.6545596508990545,6.5789642372562955,30.4
Dennis Novikov,24.99955942296103,24.99962703672359,24.99960140966705,8.336081235232824,8.336132229258522,8.33689132690832,29.6
Di Wu,24.998147617592682,24.998482525788322,24.99850228594711,8.303110668402947,8.30928849957999,8.30920770587611,32.0
Diego Fernandez Flores,25.004777820222916,25.005972275278644,25.004777820222916,8.272006751748853,8.256683439686066,8.272006751748853,22.3
Diego Galeano,24.999998605996907,24.999998257496134,24.999998605996907,8.333320568218408,8.333325710273009,8.333320568218408,30.9
Diego Schwartzman,25.444458746614753,25.527047690412108,25.421590499874796,2.4978415208569493,2.2761498287258433,2.770869600059048,30.6
Digvijaypratap Singh,25.0,25.0,25.0,8.3333,8.3333,8.3333,23.2
Dimitar Kutrovsky,25.0000042616853,25.000005495195506,25.000004336391466,8.333304156927053,8.333299796859514,8.333301757290196,36.0
Dimitar Kuzmanov,24.972583791424174,24.98087376588367,24.979314469914595,8.699321928661645,8.646718638454557,8.635175034532368,29.6
Dimitri Badra,24.997143553667634,24.99771484293411,24.99771484293411,8.36148960278034,8.355851682224273,8.355851682224273,22.1
Dineshkanthan Thangarajah,24.999988653097223,24.99998834719952,24.99998977790966,8.33324408974479,8.333230112225536,8.333244089771641,32.1
Dinko Halachev,24.999998253264646,24.999997816580805,24.999998253264646,8.333320568218408,8.333325710273009,8.333320568218408,38.4
Dino Prizmic,24.976592469855156,24.970740587318947,24.976592469855156,8.542273802476787,8.594517253095981,8.542273802476787,18.1
Dmitrii Baskov,24.99999236707611,24.99999389366089,24.99999389366089,8.33328136327211,8.333285090617688,8.333285090617688,28.5
Dmitry Popko,24.979873137751632,24.983884932040322,24.98389247546309,8.39123504823892,8.378829931690642,8.379312569935548,30.8
Dmitry Tursunov,24.998004311875366,24.998166377985928,24.99812408569668,8.316763184391464,8.318185579546414,8.31794439213552,40.6
Dominic Stricker,25.044309206676846,25.036506669974223,25.038063109891574,8.678227511458278,8.642331322183553,8.51553149671755,21.0
Dominic Thiem,25.238336484705187,25.173156031078424,25.178498734267137,5.07016192701561,5.596384879500084,5.628702723200157,29.6
Dominik Koepfer,24.770050481263066,24.80134575606752,24.776056574129072,6.395969660403167,6.650131273531825,6.622374291682458,29.4
Donald Young,24.982925620926242,24.98568057023556,24.985962232264896,8.1394678328816,8.175142607757538,8.174232613744358,36.4
Dragos Dima,25.000530622991214,25.00042449839297,25.00042449839297,8.33114202281489,8.33157371423021,8.33157371423021,30.7
Dragos Nicolae Madaras,24.957160379297836,24.96572830343827,24.96572830343827,8.40829722051155,8.393207207094056,8.393207207094056,25.8
Duck Hee Lee,24.999974562368752,24.999979649895,24.999979649895,8.328522500287965,8.329478626196227,8.329478626196227,25.2
Dudi Sela,24.994262159878136,24.9947191388363,24.99500224132698,8.327029273604102,8.32585202193543,8.323228721247437,39.4
Duilio Beretta,25.000078628516622,25.000098327996525,25.000078647339176,8.332667809956675,8.332487391656189,8.332657869432696,30.9
Duilio Vallebuona,24.99999556454622,24.999994455682774,24.99999556454622,8.333300000013265,8.333300000016582,8.333300000013265,30.6
Duje Ajdukovic,24.98160613529578,24.977007669119722,24.98160613529578,8.260730118992813,8.241346273111784,8.260730118992813,24.5
Dusan Lajovic,24.529527617356774,24.556652843909212,24.583374329760435,4.7630140365417555,4.926953227786296,5.094232697882173,32.7
Dustin Brown,24.98936063022555,24.98950874036716,24.988382954466438,8.233435307975993,8.233025781575014,8.22252735372394,40.4
Dzmitry Zhyrmont,24.999796433862016,24.999786509298346,24.99981464140461,8.33317720937187,8.332690935627026,8.332974740419681,36.9
Edan Leshem,24.985654287802245,24.98876664935261,24.988631527624378,8.820132535544737,8.717965387218339,8.71964410376709,26.5
Edas Butvilas,24.988938197258076,24.989850024064676,24.988224356887443,8.425179019624808,8.410889298574332,8.416026790532566,19.1
Edgars Manusis,24.997811672547453,24.99824933803796,24.99824933803796,8.3614664343792,8.35583314750336,8.35583314750336,36.5
Edouard Roger Vasselin,24.99967939145432,24.99966638326971,24.99972567956333,8.328052192891024,8.328079820928101,8.327670376356144,39.3
Edris Fetisleam,25.000146813262234,25.000117450609785,25.000117450609785,8.334703733343186,8.334422986674548,8.334422986674548,23.6
